"%Acm. Venda";"Código Empresa";"Empresa : Nível 4";"Venda Quantidade";"Venda Itens";"Unitário Médio";"Venda Valor";"Venda % Partic.";"Promoções Valor Venda";"Promoc. % Partic.";"% Partic. Prom./Vda.";"Lucratividade Unit.";"Lucratividade Valor";"Lucrat. % Partic.";"Lucrat. Marg %";"% Mark Up";"% Mark Down";"Custo Bruto";"Custo Líquido";"Despesa Venda";"Compror";"Comissão";"Impostos Venda";"Valor IBS  Municipal";"Valor IBS  Estadual";"Valor CBS";"Valor IS";"Contribuição Valor";"Contrib. % Partic.";"Contrib. Marg %*";"Peso Bruto";"Peso Brt %Partic.";"Peso Líquido";"Volume M ³";"Valor Venda Por M³";"Despesa Fixa";"Desconto Fixo";"Vlr Descto Fora de NF"
"24,36";"8";"08 - MAGARÇA : MERCEARIA \ BEBIDAS NAO ALCOOLICAS \ REFRIGERANTE \ KT REFRIGERANTE";"20,000";"1";"15,99";"319,80";"0,00";"0,00";"0,00";"0,00";"3,20";"64,00";"0,00";"20,01";"25,02";"20,01";"255,80";"255,80";"0,00";"0,00";"0,00";"0,00";"0,00";"0,40";"2,80";"0,00";"64,00";"0,00";"20,01";"84,400";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,47";"8";"08 - MAGARÇA : MERCEARIA \ BEBIDAS NAO ALCOOLICAS \ REFRIGERANTE \ REFRIGERANTE GARRAFA";"12.176,000";"59";"6,37";"77.522,31";"0,11";"23.461,66";"0,03";"30,26";"1,26";"15.281,52";"0,08";"19,71";"24,55";"19,71";"62.240,79";"62.240,79";"0,00";"0,00";"0,00";"0,00";"0,04";"13,60";"107,80";"0,00";"15.281,52";"0,08";"19,71";"18.134,948";"0,39";"9.286,950";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,48";"8";"08 - MAGARÇA : MERCEARIA \ BEBIDAS NAO ALCOOLICAS \ REFRIGERANTE \ REFRIGERANTE LATA";"1.164,000";"18";"3,55";"4.129,72";"0,01";"237,48";"0,00";"5,75";"0,80";"936,26";"0,00";"22,67";"29,32";"22,67";"3.193,46";"3.193,46";"0,00";"0,00";"0,00";"0,00";"0,00";"0,07";"7,10";"0,00";"936,26";"0,00";"22,67";"393,188";"0,01";"286,240";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,48";"8";"08 - MAGARÇA : MERCEARIA \ BEBIDAS NAO ALCOOLICAS \ SUCOS-NECTAR \ NECTAR PRONTO";"614,000";"15";"5,57";"3.418,26";"0,00";"0,00";"0,00";"0,00";"1,30";"797,19";"0,00";"23,32";"36,79";"26,89";"2.498,94";"2.304,88";"0,00";"0,00";"0,00";"316,19";"0,00";"0,24";"2,72";"0,00";"797,19";"0,00";"25,70";"325,330";"0,01";"262,000";"0,289";"11.827,889";"0,00";"0,00";"0,00"
"24,49";"8";"08 - MAGARÇA : MERCEARIA \ BEBIDAS NAO ALCOOLICAS \ SUCOS-NECTAR \ SUCO CONCENTRADO";"1.092,000";"18";"8,20";"8.957,15";"0,01";"3.082,69";"0,00";"34,42";"1,82";"1.984,25";"0,01";"22,15";"60,61";"37,74";"5.577,03";"4.352,87";"0,00";"0,00";"0,00";"2.620,03";"0,00";"0,95";"10,47";"0,00";"1.984,25";"0,01";"31,31";"972,107";"0,02";"967,060";"0,379";"23.633,641";"0,00";"0,00";"0,00"
"24,50";"8";"08 - MAGARÇA : MERCEARIA \ BEBIDAS NAO ALCOOLICAS \ SUCOS-NECTAR \ SUCO INTEGRAL";"294,000";"8";"18,66";"5.486,52";"0,01";"2.551,65";"0,00";"46,51";"5,16";"1.517,11";"0,01";"27,65";"56,88";"36,26";"3.497,29";"3.461,91";"0,00";"0,00";"0,00";"507,50";"0,00";"0,74";"6,62";"0,00";"1.517,11";"0,01";"30,47";"463,895";"0,01";"342,850";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,50";"8";"08 - MAGARÇA : MERCEARIA \ BEBIDAS NAO ALCOOLICAS \ SUCOS-NECTAR \ SUCO PRONTO";"299,000";"7";"6,09";"1.820,02";"0,00";"0,00";"0,00";"0,00";"1,23";"366,53";"0,00";"20,14";"32,55";"24,56";"1.373,07";"1.366,92";"0,00";"0,00";"0,00";"86,57";"0,00";"0,08";"2,72";"0,00";"366,53";"0,00";"21,14";"281,909";"0,01";"212,950";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,50";"8";"08 - MAGARÇA : MERCEARIA \ BEBIDAS NAO ALCOOLICAS \ SUPLEMENTO ALIMENTAR \ SUPLEMENTO ALIMENTAR";"140,000";"5";"2,98";"417,68";"0,00";"403,65";"0,00";"96,64";"0,88";"123,68";"0,00";"29,61";"42,07";"29,61";"294,00";"294,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,93";"0,00";"123,68";"0,00";"29,61";"40,490";"0,00";"37,451";"0,005";"83.536,000";"0,00";"0,00";"0,00"
"24,50";"8";"08 - MAGARÇA : MERCEARIA \ BEBIDAS NAO ALCOOLICAS \ VINHOS \ SIDRA";"10,000";"1";"17,35";"173,48";"0,00";"59,60";"0,00";"34,36";"4,50";"45,00";"0,00";"25,94";"53,24";"34,74";"113,21";"112,43";"0,00";"0,00";"0,00";"16,05";"0,00";"0,01";"0,12";"0,00";"45,00";"0,00";"28,58";"0,000";"0,00";"6,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,53";"8";"08 - MAGARÇA : MERCEARIA \ BEBIDAS NAO ALCOOLICAS \ XAROPE \ XAROPE";"1.673,000";"9";"11,16";"18.671,00";"0,03";"1.149,07";"0,00";"6,15";"2,83";"4.740,12";"0,03";"25,39";"71,94";"41,84";"10.858,92";"8.469,95";"0,00";"0,00";"0,00";"5.460,92";"0,00";"1,67";"15,33";"0,00";"4.740,12";"0,03";"35,88";"2.204,304";"0,05";"1.427,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,54";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BATATAS \ BATATAS CHIPS";"711,000";"16";"9,15";"6.506,81";"0,01";"471,32";"0,00";"7,24";"2,63";"1.869,73";"0,01";"28,73";"49,39";"33,06";"4.355,54";"4.035,20";"0,00";"0,00";"0,00";"601,88";"0,00";"0,74";"8,90";"0,00";"1.869,73";"0,01";"31,66";"50,872";"0,00";"43,588";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,57";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BATATAS \ BATATAS PALHA";"2.088,000";"14";"9,69";"20.242,29";"0,03";"16.395,76";"0,02";"81,00";"2,95";"6.157,73";"0,03";"30,42";"58,30";"36,83";"12.786,94";"12.212,15";"0,00";"0,00";"0,00";"1.872,41";"0,00";"2,76";"26,28";"0,00";"6.157,73";"0,03";"33,52";"325,792";"0,01";"300,585";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,59";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BATATAS \ SALGADINHO BATATA";"1.919,000";"6";"9,14";"17.543,86";"0,02";"17.388,46";"0,02";"99,11";"1,95";"3.734,92";"0,02";"21,29";"43,54";"30,33";"12.222,46";"12.186,14";"0,00";"0,00";"0,00";"1.622,81";"0,00";"2,18";"18,28";"0,00";"3.734,92";"0,02";"23,46";"263,235";"0,01";"187,002";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,59";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS DOCE \ AMANTEIGADO-PETROLOIS";"118,000";"3";"11,99";"1.414,82";"0,00";"0,00";"0,00";"0,00";"3,08";"363,01";"0,00";"25,66";"53,63";"34,91";"920,94";"920,94";"0,00";"0,00";"0,00";"130,87";"0,00";"0,14";"1,40";"0,00";"363,01";"0,00";"28,27";"46,374";"0,00";"41,300";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,59";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS DOCE \ BISCOITO CHAMPANHE";"12,000";"1";"13,66";"163,86";"0,00";"0,00";"0,00";"0,00";"2,44";"29,22";"0,00";"17,83";"25,92";"20,58";"130,13";"119,49";"0,00";"0,00";"0,00";"15,16";"0,00";"0,05";"0,54";"0,00";"29,22";"0,00";"19,65";"2,796";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,62";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS DOCE \ BISCOITO MAIZENA";"6.243,000";"8";"3,17";"19.782,86";"0,03";"18.323,74";"0,03";"92,62";"0,50";"3.092,86";"0,02";"15,63";"44,82";"30,95";"13.659,87";"13.256,34";"0,00";"0,00";"0,00";"3.433,66";"0,00";"0,00";"19,15";"0,00";"3.092,86";"0,02";"18,92";"1.201,769";"0,03";"1.138,765";"0,097";"203.947,010";"0,00";"0,00";"0,00"
"24,62";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS DOCE \ BISCOITOS COM COBERTURA";"211,000";"3";"4,24";"893,89";"0,00";"0,00";"0,00";"0,00";"1,16";"245,43";"0,00";"27,46";"48,07";"32,47";"603,68";"565,78";"0,00";"0,00";"0,00";"82,68";"0,00";"0,00";"0,74";"0,00";"245,43";"0,00";"30,25";"27,625";"0,00";"3,920";"0,021";"42.566,190";"0,00";"0,00";"0,00"
"24,62";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS DOCE \ BISCOITOS COOKIES";"925,000";"15";"3,39";"3.132,55";"0,00";"1.121,90";"0,00";"35,81";"0,74";"682,98";"0,00";"21,80";"37,74";"27,40";"2.274,17";"2.159,81";"0,00";"0,00";"0,00";"289,76";"0,00";"0,31";"4,46";"0,00";"682,98";"0,00";"24,02";"70,532";"0,00";"34,869";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,63";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS DOCE \ BISCOITOS DOCE S.RECHEIO";"1.628,000";"20";"5,23";"8.515,32";"0,01";"2.540,69";"0,00";"29,84";"1,17";"1.899,65";"0,01";"22,31";"49,54";"33,13";"5.694,49";"5.258,15";"0,00";"0,00";"0,00";"1.357,51";"0,00";"0,80";"12,36";"0,00";"1.899,65";"0,01";"26,54";"326,601";"0,01";"247,594";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,68";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS DOCE \ BISCOITOS DOCES RECHEADOS";"13.062,000";"44";"2,91";"38.072,82";"0,05";"33.355,52";"0,05";"87,61";"0,51";"6.647,19";"0,04";"17,46";"34,77";"25,80";"28.249,46";"27.880,01";"0,00";"0,00";"0,00";"3.545,62";"0,00";"0,18";"46,16";"0,00";"6.647,19";"0,04";"19,25";"1.842,082";"0,04";"1.415,789";"2,577";"14.774,086";"0,00";"0,00";"0,00"
"24,68";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS DOCE \ BISCOITOS MARIA";"41,000";"1";"6,19";"253,79";"0,00";"0,00";"0,00";"0,00";"1,35";"55,50";"0,00";"21,87";"47,03";"31,99";"172,61";"124,21";"0,00";"0,00";"0,00";"74,08";"0,00";"0,00";"0,44";"0,00";"55,50";"0,00";"30,88";"14,842";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,69";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS DOCE \ BISCOITOS ROSCAS";"1.254,000";"8";"4,85";"6.076,36";"0,01";"2.017,28";"0,00";"33,20";"1,30";"1.633,29";"0,01";"26,88";"68,44";"40,63";"3.607,48";"3.086,96";"0,00";"0,00";"0,00";"1.356,11";"0,00";"0,09";"6,84";"0,00";"1.633,29";"0,01";"34,60";"389,561";"0,01";"53,450";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,72";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS DOCE \ BISCOITOS WAFER";"6.827,000";"25";"2,84";"19.406,31";"0,03";"13.766,92";"0,02";"70,94";"0,78";"5.321,15";"0,03";"27,42";"54,64";"35,33";"12.549,58";"12.288,28";"0,00";"0,00";"0,00";"1.796,88";"0,00";"0,01";"19,84";"0,00";"5.321,15";"0,03";"30,22";"680,198";"0,01";"274,518";"5,151";"3.767,484";"0,00";"0,00";"0,00"
"24,72";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS SALGADO \ AGUA";"409,000";"2";"5,00";"2.044,11";"0,00";"145,53";"0,00";"7,12";"0,96";"390,68";"0,00";"19,11";"42,57";"29,86";"1.433,79";"1.253,91";"0,00";"0,00";"0,00";"399,52";"0,00";"0,00";"1,71";"0,00";"390,68";"0,00";"23,76";"93,810";"0,00";"62,565";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,72";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS SALGADO \ AGUA E SAL";"645,000";"5";"3,82";"2.460,95";"0,00";"937,47";"0,00";"38,09";"0,53";"339,16";"0,00";"13,78";"32,18";"24,35";"1.861,82";"1.426,90";"0,00";"0,00";"0,00";"694,89";"0,00";"0,00";"2,42";"0,00";"339,16";"0,00";"19,20";"188,910";"0,00";"156,328";"0,101";"24.365,842";"0,00";"0,00";"0,00"
"24,72";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS SALGADO \ BISCOITO POLVILHO";"565,000";"7";"5,35";"3.020,35";"0,00";"0,00";"0,00";"0,00";"1,58";"895,31";"0,00";"29,64";"57,06";"36,33";"1.923,09";"1.845,66";"0,00";"0,00";"0,00";"279,38";"0,00";"0,59";"3,07";"0,00";"895,31";"0,00";"32,66";"55,990";"0,00";"28.522,400";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,72";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS SALGADO \ BISCOITO SAGADO RECHEADO";"33,000";"3";"5,87";"193,67";"0,00";"19,96";"0,00";"10,31";"1,69";"55,85";"0,00";"28,84";"54,47";"35,26";"125,38";"119,91";"0,00";"0,00";"0,00";"17,91";"0,00";"0,01";"0,21";"0,00";"55,85";"0,00";"31,78";"3,696";"0,00";"3,300";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,75";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS SALGADO \ BISCOITO SALGADINHO";"4.135,000";"39";"5,01";"20.712,71";"0,03";"4.844,76";"0,01";"23,39";"1,58";"6.540,39";"0,03";"31,58";"57,76";"36,61";"13.129,28";"12.256,40";"0,00";"0,00";"0,00";"1.915,93";"0,00";"0,90";"21,82";"0,00";"6.540,39";"0,03";"34,80";"231,762";"0,00";"192,192";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,77";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS SALGADO \ BISCOITO SALGADO";"2.507,000";"14";"4,46";"11.170,90";"0,02";"5.908,73";"0,01";"52,89";"1,16";"2.907,81";"0,02";"26,03";"52,77";"34,54";"7.312,08";"7.229,78";"0,00";"0,00";"0,00";"1.033,31";"0,00";"1,00";"11,86";"0,00";"2.907,81";"0,02";"28,68";"326,726";"0,01";"242,441";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,79";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ BISCOITOS SALGADO \ CREAM CRACKER";"3.832,000";"15";"4,75";"18.205,08";"0,02";"12.652,62";"0,02";"69,50";"0,66";"2.522,03";"0,01";"13,85";"35,01";"25,93";"13.484,41";"10.606,41";"0,00";"0,00";"0,00";"5.076,64";"0,01";"0,18";"16,47";"0,00";"2.522,03";"0,01";"19,21";"1.303,113";"0,03";"1.154,786";"4,732";"3.847,227";"0,00";"0,00";"0,00"
"24,80";"8";"08 - MAGARÇA : MERCEARIA \ BISCOITO-TORRADA-BATATA \ TORRADAS \ TORRADAS";"1.097,000";"16";"5,70";"6.251,23";"0,01";"335,44";"0,00";"5,37";"1,68";"1.842,92";"0,01";"29,48";"54,92";"35,45";"4.035,09";"3.830,07";"0,00";"0,00";"0,00";"578,24";"0,00";"0,77";"8,35";"0,00";"1.842,92";"0,01";"32,49";"153,144";"0,00";"106,581";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,80";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ APERITIVO-SNACKS \ APER-SNACKS AMENDOIM";"407,000";"11";"7,48";"3.043,43";"0,00";"150,76";"0,00";"4,95";"2,10";"854,61";"0,00";"28,08";"50,15";"33,40";"2.026,88";"1.907,30";"0,00";"0,00";"0,00";"281,52";"0,00";"0,58";"4,00";"0,00";"854,61";"0,00";"30,94";"55,724";"0,00";"47,535";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,80";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ APERITIVO-SNACKS \ APER-SNACKS INTEGRAL";"16,000";"1";"7,95";"127,24";"0,00";"7,39";"0,00";"5,81";"2,77";"44,34";"0,00";"34,85";"78,88";"44,10";"71,13";"71,13";"0,00";"0,00";"0,00";"11,77";"0,00";"0,02";"0,13";"0,00";"44,34";"0,00";"38,40";"1,248";"0,00";"1,120";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,80";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ APERITIVO-SNACKS \ APER-SNACKS MIX";"17,000";"1";"14,98";"254,66";"0,00";"0,00";"0,00";"0,00";"4,19";"71,27";"0,00";"27,99";"56,04";"35,91";"163,20";"127,29";"0,00";"0,00";"0,00";"56,10";"0,00";"0,00";"0,08";"0,00";"71,27";"0,00";"35,89";"3,740";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,80";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ APERITIVO-SNACKS \ APERITIVO-SNACK TORRESMO";"3,000";"1";"7,99";"23,97";"0,00";"0,00";"0,00";"0,00";"2,57";"7,72";"0,00";"32,21";"58,22";"36,80";"15,15";"14,03";"0,00";"0,00";"0,00";"2,22";"0,00";"0,00";"0,00";"0,00";"7,72";"0,00";"35,49";"0,159";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,80";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ APERITIVO-SNACKS \ OVINHOS DE AMENDOIM";"17,000";"1";"9,23";"156,83";"0,00";"23,97";"0,00";"15,28";"3,08";"52,33";"0,00";"33,37";"61,33";"38,02";"97,21";"89,99";"0,00";"0,00";"0,00";"14,51";"0,00";"0,03";"0,21";"0,00";"52,33";"0,00";"36,77";"2,550";"0,00";"2,465";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,80";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ BISCOITOS \ BISCOITO COM COBERTURA";"408,000";"3";"5,82";"2.373,92";"0,00";"1.898,68";"0,00";"79,98";"1,28";"520,45";"0,00";"21,92";"42,83";"29,99";"1.662,01";"1.633,88";"0,00";"0,00";"0,00";"219,59";"0,00";"0,31";"3,67";"0,00";"520,45";"0,00";"24,16";"39,576";"0,00";"31,944";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,81";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ CHOCOLATES \ BOMBONS";"806,000";"11";"10,03";"8.085,90";"0,01";"5.037,66";"0,01";"62,30";"2,11";"1.701,37";"0,01";"21,04";"45,74";"31,39";"5.548,03";"5.266,44";"0,00";"0,00";"0,00";"1.118,10";"0,00";"0,77";"9,32";"0,00";"1.701,37";"0,01";"24,42";"121,949";"0,00";"27,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,82";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ CHOCOLATES \ CHOCOLATES BARRA";"1.093,000";"21";"9,66";"10.561,53";"0,01";"851,81";"0,00";"8,07";"2,34";"2.553,65";"0,01";"24,18";"49,78";"33,23";"7.051,57";"6.775,39";"0,00";"0,00";"0,00";"1.232,49";"0,00";"1,87";"14,13";"0,00";"2.553,65";"0,01";"27,37";"91,380";"0,00";"49,687";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,83";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ CHOCOLATES \ CHOCOLATES SACHE-TABLETE";"725,000";"9";"6,64";"4.815,89";"0,01";"505,69";"0,00";"10,50";"1,50";"1.086,57";"0,01";"22,56";"40,20";"28,67";"3.435,13";"3.283,85";"0,00";"0,00";"0,00";"445,47";"0,00";"0,39";"5,85";"0,00";"1.086,57";"0,01";"24,86";"49,858";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,84";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ GULOUSEIMAS \ BALAS E GOMAS";"879,318";"17";"5,09";"4.471,35";"0,01";"0,00";"0,00";"0,00";"1,03";"909,88";"0,00";"20,35";"56,38";"36,05";"2.859,21";"2.253,39";"0,00";"0,00";"0,00";"1.308,08";"0,00";"0,52";"4,41";"0,00";"909,88";"0,00";"28,76";"45,201";"0,00";"34,634";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,84";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ GULOUSEIMAS \ BARRA DE CEREAIS-FRUTAS";"144,000";"7";"5,07";"730,06";"0,00";"0,00";"0,00";"0,00";"1,34";"193,39";"0,00";"26,49";"44,82";"30,95";"504,12";"469,14";"0,00";"0,00";"0,00";"67,53";"0,00";"0,00";"1,08";"0,00";"193,39";"0,00";"29,19";"11,464";"0,00";"8,286";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,84";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ GULOUSEIMAS \ CONFEITOS";"63,000";"3";"14,99";"944,31";"0,00";"0,00";"0,00";"0,00";"4,80";"302,61";"0,00";"32,05";"56,43";"36,07";"603,66";"554,35";"0,00";"0,00";"0,00";"87,35";"0,00";"0,13";"1,56";"0,00";"302,61";"0,00";"35,31";"8,094";"0,00";"5,448";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,84";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ GULOUSEIMAS \ DOCE VARIADO";"29,000";"1";"15,99";"463,71";"0,00";"0,00";"0,00";"0,00";"4,25";"123,22";"0,00";"26,57";"80,68";"44,65";"256,65";"204,96";"0,00";"0,00";"0,00";"135,53";"0,00";"0,03";"0,30";"0,00";"123,22";"0,00";"37,55";"6,873";"0,00";"6,264";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,84";"8";"08 - MAGARÇA : MERCEARIA \ BOMBONIERE \ GULOUSEIMAS \ DROPS-PASTILHAS";"481,000";"8";"2,49";"1.197,97";"0,00";"0,00";"0,00";"0,00";"0,56";"269,48";"0,00";"22,49";"65,04";"39,41";"725,86";"577,76";"0,00";"0,00";"0,00";"350,73";"0,00";"0,00";"1,14";"0,00";"269,48";"0,00";"31,81";"13,220";"0,00";"8,531";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,91";"8";"08 - MAGARÇA : MERCEARIA \ CEREAIS \ ARROZ \ ARROZ BRANCO";"4.402,000";"22";"12,43";"54.713,53";"0,07";"35.331,95";"0,05";"64,58";"3,15";"13.875,29";"0,07";"25,36";"33,98";"25,36";"40.838,24";"40.838,24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"13.875,29";"0,07";"25,36";"14.850,051";"0,32";"1.074,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,91";"8";"08 - MAGARÇA : MERCEARIA \ CEREAIS \ ARROZ \ ARROZ ESPECIAL-INTEGRAL";"88,000";"4";"9,26";"815,24";"0,00";"47,84";"0,00";"5,87";"3,98";"349,84";"0,00";"42,91";"81,63";"44,94";"448,85";"418,72";"0,00";"0,00";"0,00";"46,68";"0,00";"0,00";"0,00";"0,00";"349,84";"0,00";"45,52";"56,420";"0,00";"48,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,92";"8";"08 - MAGARÇA : MERCEARIA \ CEREAIS \ ARROZ \ ARROZ PARBOILIZADO";"598,000";"10";"12,30";"7.352,63";"0,01";"1.612,96";"0,00";"21,94";"4,88";"2.918,49";"0,02";"39,69";"65,82";"39,69";"4.434,14";"4.434,14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2.918,49";"0,02";"39,69";"423,141";"0,01";"20,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,92";"8";"08 - MAGARÇA : MERCEARIA \ CEREAIS \ FARINACEOS \ CURAU";"8,000";"1";"6,98";"55,84";"0,00";"0,00";"0,00";"0,00";"1,67";"13,36";"0,00";"23,93";"51,29";"33,90";"36,91";"26,13";"0,00";"0,00";"0,00";"16,35";"0,00";"0,00";"0,08";"0,00";"13,36";"0,00";"33,83";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,92";"8";"08 - MAGARÇA : MERCEARIA \ CEREAIS \ FARINACEOS \ CUSCUZ";"66,000";"2";"4,07";"268,52";"0,00";"0,00";"0,00";"0,00";"1,35";"89,36";"0,00";"33,28";"75,97";"43,17";"152,59";"117,80";"0,00";"0,00";"0,00";"61,35";"0,00";"0,01";"0,08";"0,00";"89,36";"0,00";"43,13";"32,832";"0,00";"32,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,93";"8";"08 - MAGARÇA : MERCEARIA \ CEREAIS \ FARINACEOS \ FARINHA DE MANDIOCA";"1.250,000";"8";"6,28";"7.844,35";"0,01";"287,40";"0,00";"3,66";"2,57";"3.216,25";"0,02";"41,00";"78,78";"44,06";"4.387,74";"4.080,59";"0,00";"0,00";"0,00";"547,51";"0,00";"0,00";"0,00";"0,00";"3.216,25";"0,02";"44,08";"1.121,093";"0,02";"737,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,93";"8";"08 - MAGARÇA : MERCEARIA \ CEREAIS \ FARINACEOS \ FARINHA DE MILHO";"63,000";"3";"6,41";"403,74";"0,00";"0,00";"0,00";"0,00";"1,65";"103,77";"0,00";"25,70";"62,97";"38,64";"247,74";"210,87";"0,00";"0,00";"0,00";"89,10";"0,00";"0,00";"0,00";"0,00";"103,77";"0,00";"32,98";"27,097";"0,00";"6,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,93";"8";"08 - MAGARÇA : MERCEARIA \ CEREAIS \ FARINACEOS \ FARINHA DE ROSCA";"129,000";"4";"7,47";"963,41";"0,00";"0,00";"0,00";"0,00";"2,04";"263,02";"0,00";"27,30";"66,23";"39,84";"579,57";"418,62";"0,00";"0,00";"0,00";"281,77";"0,00";"0,02";"1,02";"0,00";"263,02";"0,00";"38,59";"29,617";"0,00";"54,800";"0,000";"0,000";"0,00";"0,00";"0,00"
"24,95";"8";"08 - MAGARÇA : MERCEARIA \ CEREAIS \ FARINACEOS \ FARINHA DE TRIGO";"3.736,000";"11";"3,61";"13.486,11";"0,02";"8.396,16";"0,01";"62,26";"0,81";"3.036,75";"0,02";"22,52";"40,66";"28,90";"9.588,04";"9.502,26";"0,00";"0,00";"0,00";"947,10";"0,00";"0,00";"0,00";"0,00";"3.036,75";"0,02";"24,22";"3.770,355";"0,08";"629,000";"0,000";"0,000";"0,00";"0,00";"0,00"
