"%Acm. Venda";"Código Empresa";"Empresa : Nível 4";"Venda Quantidade";"Venda Itens";"Unitário Médio";"Venda Valor";"Venda % Partic.";"Promoções Valor Venda";"Promoc. % Partic.";"% Partic. Prom./Vda.";"Lucratividade Unit.";"Lucratividade Valor";"Lucrat. % Partic.";"Lucrat. Marg %";"% Mark Up";"% Mark Down";"Custo Bruto";"Custo Líquido";"Despesa Venda";"Compror";"Comissão";"Impostos Venda";"Valor IBS  Municipal";"Valor IBS  Estadual";"Valor CBS";"Valor IS";"Contribuição Valor";"Contrib. % Partic.";"Contrib. Marg %*";"Peso Bruto";"Peso Brt %Partic.";"Peso Líquido";"Volume M ³";"Valor Venda Por M³";"Despesa Fixa";"Desconto Fixo";"Vlr Descto Fora de NF"
"69,52";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ PALITOS";"137,000";"1";"1,49";"204,58";"0,00";"0,00";"0,00";"0,00";"0,62";"85,30";"0,00";"41,70";"172,92";"63,36";"74,96";"59,23";"0,00";"0,00";"0,00";"60,04";"0,00";"0,00";"1,36";"0,00";"85,30";"0,00";"59,02";"2,055";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,52";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ PAPEL MANTEIGA";"14,000";"2";"5,95";"83,36";"0,00";"0,00";"0,00";"0,00";"1,84";"25,76";"0,00";"30,90";"97,21";"49,29";"42,27";"33,21";"0,00";"0,00";"0,00";"24,38";"0,00";"0,00";"0,55";"0,00";"25,76";"0,00";"43,68";"1,342";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,52";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ PRATOS";"62,000";"7";"5,20";"322,31";"0,00";"0,00";"0,00";"0,00";"2,34";"144,97";"0,00";"44,98";"100,48";"50,12";"160,77";"147,52";"0,00";"0,00";"0,00";"29,81";"0,00";"0,18";"2,39";"0,00";"144,97";"0,00";"49,56";"2,533";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,52";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ SACOS";"42,000";"6";"13,67";"574,20";"0,00";"0,00";"0,00";"0,00";"4,14";"174,00";"0,00";"30,30";"87,40";"46,64";"306,40";"232,31";"0,00";"0,00";"0,00";"167,89";"0,00";"0,40";"3,44";"0,00";"174,00";"0,00";"42,82";"4,775";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,53";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ SACOS PARA LIXO";"419,000";"31";"12,57";"5.267,23";"0,01";"2.107,05";"0,00";"40,00";"4,30";"1.800,57";"0,01";"34,18";"77,63";"43,70";"2.965,20";"2.927,53";"0,00";"0,00";"0,00";"539,13";"0,00";"4,25";"42,63";"0,00";"1.800,57";"0,01";"38,08";"76,891";"0,00";"0,840";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,53";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ TALHERES DESCARTAVEIS";"37,000";"6";"6,62";"245,01";"0,00";"0,00";"0,00";"0,00";"3,29";"121,80";"0,00";"49,71";"125,09";"55,57";"108,85";"100,54";"0,00";"0,00";"0,00";"22,66";"0,00";"0,25";"1,97";"0,00";"121,80";"0,00";"54,78";"1,222";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,54";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ TOALHAS DE PAPEL";"1.635,000";"9";"4,92";"8.050,55";"0,01";"7.378,58";"0,01";"91,65";"1,41";"2.306,85";"0,01";"28,65";"55,94";"35,87";"5.162,71";"4.999,02";"0,00";"0,00";"0,00";"744,68";"0,00";"1,88";"66,45";"0,00";"2.306,85";"0,01";"31,58";"344,322";"0,01";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,54";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ FESTAS \ BALOES";"11,000";"3";"17,54";"192,89";"0,00";"0,00";"0,00";"0,00";"5,95";"65,46";"0,00";"33,94";"98,36";"49,59";"97,24";"71,06";"0,00";"0,00";"0,00";"56,37";"0,00";"0,11";"1,24";"0,00";"65,46";"0,00";"47,95";"0,627";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,54";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ FESTAS \ FAIXAS";"4,000";"1";"6,62";"26,46";"0,00";"0,00";"0,00";"0,00";"2,42";"9,69";"0,00";"36,62";"109,17";"52,19";"12,65";"9,04";"0,00";"0,00";"0,00";"7,74";"0,00";"0,00";"0,15";"0,00";"9,69";"0,00";"51,76";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,54";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ FESTAS \ FOMINHAS-FUNDO";"13,000";"5";"7,68";"99,78";"0,00";"0,00";"0,00";"0,00";"2,72";"35,36";"0,00";"35,44";"102,15";"50,53";"49,36";"35,25";"0,00";"0,00";"0,00";"29,17";"0,00";"0,03";"0,56";"0,00";"35,36";"0,00";"50,08";"0,297";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,54";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ FESTAS \ VELAS PARA FESTA";"165,000";"20";"5,57";"918,75";"0,00";"0,00";"0,00";"0,00";"1,72";"283,46";"0,00";"30,85";"77,46";"43,65";"517,73";"366,50";"0,00";"0,00";"0,00";"268,79";"0,00";"0,27";"5,64";"0,00";"283,46";"0,00";"43,61";"1,935";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,54";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ LAVANDERIA \ ACESSORIOS LAVANDERIA";"25,000";"5";"12,12";"303,10";"0,00";"0,00";"0,00";"0,00";"3,23";"80,63";"0,00";"26,60";"72,49";"42,03";"175,72";"133,89";"0,00";"0,00";"0,00";"88,58";"0,00";"0,19";"1,99";"0,00";"80,63";"0,00";"37,59";"0,325";"0,00";"0,050";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,54";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ DESENTUPIDOR";"8,000";"2";"20,24";"161,95";"0,00";"0,00";"0,00";"0,00";"6,88";"55,03";"0,00";"33,98";"92,34";"48,01";"84,20";"59,60";"0,00";"0,00";"0,00";"47,32";"0,00";"0,12";"1,02";"0,00";"55,03";"0,00";"48,01";"1,412";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,54";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ ESCOVA";"29,000";"7";"10,11";"293,08";"0,00";"0,00";"0,00";"0,00";"2,98";"86,34";"0,00";"29,46";"84,11";"45,68";"159,19";"121,06";"0,00";"0,00";"0,00";"85,68";"0,00";"0,23";"1,84";"0,00";"86,34";"0,00";"41,63";"0,592";"0,00";"0,434";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ ESPONJAS - BUCHAS";"1.531,000";"25";"4,73";"7.236,53";"0,01";"3.845,45";"0,01";"53,14";"1,71";"2.621,72";"0,01";"36,23";"70,83";"41,46";"4.236,10";"3.935,65";"0,00";"0,00";"0,00";"679,16";"0,00";"3,41";"59,39";"0,00";"2.621,72";"0,01";"39,98";"54,241";"0,00";"26,034";"0,039";"185.552,051";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ FLANELAS";"6,000";"3";"10,41";"62,43";"0,00";"0,00";"0,00";"0,00";"2,77";"16,59";"0,00";"26,57";"68,59";"40,69";"37,03";"27,58";"0,00";"0,00";"0,00";"18,25";"0,00";"0,06";"0,40";"0,00";"16,59";"0,00";"37,55";"0,139";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ PA DE LIXO";"24,000";"4";"15,97";"383,36";"0,00";"0,00";"0,00";"0,00";"4,03";"96,66";"0,00";"25,21";"63,88";"38,98";"233,93";"174,68";"0,00";"0,00";"0,00";"112,03";"0,00";"0,33";"2,34";"0,00";"96,66";"0,00";"35,62";"1,089";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ PANO";"251,000";"17";"8,62";"2.163,78";"0,00";"1.316,82";"0,00";"60,86";"2,07";"518,70";"0,00";"23,97";"55,69";"35,77";"1.389,79";"1.012,13";"0,00";"0,00";"0,00";"632,95";"0,00";"1,06";"13,51";"0,00";"518,70";"0,00";"33,88";"15,690";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ RODO";"16,000";"6";"22,18";"354,83";"0,00";"0,00";"0,00";"0,00";"5,12";"81,92";"0,00";"23,09";"62,99";"38,65";"217,70";"169,22";"0,00";"0,00";"0,00";"103,69";"0,00";"0,30";"2,25";"0,00";"81,92";"0,00";"32,62";"0,052";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ VASSOURAS";"52,000";"10";"25,07";"1.303,69";"0,00";"99,90";"0,00";"7,66";"7,79";"405,22";"0,00";"31,08";"84,99";"45,94";"704,74";"517,49";"0,00";"0,00";"0,00";"380,98";"0,00";"0,88";"8,34";"0,00";"405,22";"0,00";"43,92";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL CASA E ACESSORIOS \ ACESSORIOS CASA";"2,000";"1";"16,90";"33,80";"0,00";"0,00";"0,00";"0,00";"4,25";"8,49";"0,00";"25,12";"74,86";"42,81";"19,33";"15,44";"0,00";"0,00";"0,00";"9,88";"0,00";"0,02";"0,22";"0,00";"8,49";"0,00";"35,49";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ ACESSORIOS COZINHA";"58,000";"14";"14,60";"847,00";"0,00";"0,00";"0,00";"0,00";"3,90";"226,00";"0,00";"26,68";"57,48";"36,50";"537,86";"405,37";"0,00";"0,00";"0,00";"215,63";"0,00";"0,53";"5,76";"0,00";"226,00";"0,00";"35,80";"0,482";"0,00";"0,704";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ CANECA";"9,000";"2";"14,43";"129,91";"0,00";"0,00";"0,00";"0,00";"6,31";"56,82";"0,00";"43,74";"93,03";"48,19";"67,30";"61,07";"0,00";"0,00";"0,00";"12,02";"0,00";"0,09";"1,04";"0,00";"56,82";"0,00";"48,20";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ COPO";"26,000";"4";"5,22";"135,74";"0,00";"0,00";"0,00";"0,00";"1,67";"43,50";"0,00";"32,05";"57,98";"36,70";"85,92";"79,68";"0,00";"0,00";"0,00";"12,56";"0,00";"0,11";"1,11";"0,00";"43,50";"0,00";"35,31";"1,404";"0,00";"16,360";"0,475";"285,768";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ KIT UTENSILIOS COZINHA";"2,000";"1";"39,90";"79,80";"0,00";"0,00";"0,00";"0,00";"10,62";"21,23";"0,00";"26,60";"60,24";"37,59";"49,80";"35,25";"0,00";"0,00";"0,00";"23,32";"0,00";"0,06";"0,50";"0,00";"21,23";"0,00";"37,59";"0,000";"0,00";"0,652";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ PANO COPA";"6,000";"1";"10,99";"65,94";"0,00";"0,00";"0,00";"0,00";"3,00";"18,00";"0,00";"27,30";"62,81";"38,58";"40,50";"28,67";"0,00";"0,00";"0,00";"19,28";"0,00";"0,06";"0,42";"0,00";"18,00";"0,00";"38,57";"0,000";"0,00";"3,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ TALHER";"3,000";"1";"9,99";"29,97";"0,00";"0,00";"0,00";"0,00";"2,89";"8,68";"0,00";"28,96";"69,32";"40,94";"17,70";"12,53";"0,00";"0,00";"0,00";"8,76";"0,00";"0,03";"0,18";"0,00";"8,68";"0,00";"40,93";"0,000";"0,00";"0,129";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTILIDADES \ LAMPADA";"223,000";"6";"8,34";"1.860,61";"0,00";"1.022,65";"0,00";"54,96";"3,29";"734,39";"0,00";"39,47";"76,97";"43,49";"1.051,37";"954,12";"0,00";"0,00";"0,00";"172,11";"0,00";"1,18";"15,46";"0,00";"734,39";"0,00";"43,49";"7,450";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTILIDADES \ LUVA";"15,000";"2";"14,99";"224,85";"0,00";"0,00";"0,00";"0,00";"4,31";"64,66";"0,00";"28,76";"68,48";"40,64";"133,46";"94,47";"0,00";"0,00";"0,00";"65,72";"0,00";"0,15";"1,50";"0,00";"64,66";"0,00";"40,63";"0,825";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,55";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTILIDADES \ PILHA E BATERIA";"73,000";"9";"18,44";"1.345,84";"0,00";"713,42";"0,00";"53,01";"4,30";"314,07";"0,00";"23,34";"68,36";"40,60";"799,40";"638,39";"0,00";"0,00";"0,00";"393,38";"0,00";"1,00";"8,71";"0,00";"314,07";"0,00";"32,97";"2,875";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,56";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTILIDADES \ VELA";"353,000";"12";"10,41";"3.673,42";"0,01";"0,00";"0,00";"0,00";"3,08";"1.087,61";"0,01";"29,61";"72,09";"41,89";"2.134,56";"1.511,91";"0,00";"0,00";"0,00";"1.073,90";"0,00";"2,15";"22,56";"0,00";"1.087,61";"0,01";"41,84";"57,034";"0,00";"60,737";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,57";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ BANHEIRO \ DESODORIZANTE SANITARIO";"847,000";"51";"5,03";"4.256,38";"0,01";"1.900,51";"0,00";"44,65";"1,31";"1.107,14";"0,01";"26,01";"52,61";"34,47";"2.789,11";"2.560,18";"0,00";"0,00";"0,00";"589,06";"0,00";"2,79";"33,74";"0,00";"1.107,14";"0,01";"30,19";"30,153";"0,00";"19,304";"0,002";"2.128.190,000";"0,00";"0,00";"0,00"
"69,57";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ BANHEIRO \ LIMPADORES DE BANHEIRO";"34,000";"8";"15,85";"538,95";"0,00";"0,00";"0,00";"0,00";"4,85";"164,92";"0,00";"30,60";"61,29";"38,00";"334,15";"294,19";"0,00";"0,00";"0,00";"79,85";"0,00";"0,38";"4,10";"0,00";"164,92";"0,00";"35,92";"10,843";"0,00";"3,900";"0,003";"179.650,000";"0,00";"0,00";"0,00"
"69,57";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ DESENGORDURANTE";"72,000";"11";"15,55";"1.119,51";"0,00";"103,74";"0,00";"9,27";"4,39";"315,93";"0,00";"28,22";"48,16";"32,50";"755,62";"700,03";"0,00";"0,00";"0,00";"103,55";"0,00";"1,01";"9,14";"0,00";"315,93";"0,00";"31,10";"31,440";"0,00";"6,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,57";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ DESINFETANTE";"3,000";"2";"20,99";"62,97";"0,00";"0,00";"0,00";"0,00";"4,97";"14,90";"0,00";"23,66";"65,58";"39,61";"38,03";"29,67";"0,00";"0,00";"0,00";"18,40";"0,00";"0,05";"0,40";"0,00";"14,90";"0,00";"33,43";"0,428";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,59";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ DETERGENTE";"6.347,000";"20";"2,15";"13.631,63";"0,02";"8.677,45";"0,01";"63,66";"0,51";"3.224,07";"0,02";"23,65";"47,45";"32,18";"9.244,73";"9.146,63";"0,00";"0,00";"0,00";"1.260,93";"0,00";"0,53";"122,15";"0,00";"3.224,07";"0,02";"26,06";"3.322,977";"0,08";"2.319,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,59";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ KT LIMPADOR COZINHA";"3,000";"1";"12,27";"36,81";"0,00";"0,00";"0,00";"0,00";"3,05";"9,15";"0,00";"24,86";"39,38";"28,25";"26,41";"24,25";"0,00";"0,00";"0,00";"3,40";"0,00";"0,03";"0,30";"0,00";"9,15";"0,00";"27,39";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,59";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ LIMPADOR";"56,000";"2";"5,65";"316,40";"0,00";"0,00";"0,00";"0,00";"1,46";"81,80";"0,00";"25,85";"41,50";"29,33";"223,60";"205,34";"0,00";"0,00";"0,00";"29,27";"0,00";"0,08";"2,71";"0,00";"81,80";"0,00";"28,49";"27,196";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,60";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ SABAO PASTOSO";"494,000";"7";"8,28";"4.091,73";"0,01";"2.264,94";"0,00";"55,35";"2,07";"1.020,94";"0,01";"24,95";"70,38";"41,31";"2.401,59";"1.873,96";"0,00";"0,00";"0,00";"1.196,83";"0,01";"1,72";"24,72";"0,00";"1.020,94";"0,01";"35,27";"201,208";"0,00";"196,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,62";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA AEROSOL";"971,000";"16";"15,16";"14.716,95";"0,02";"7.617,55";"0,01";"51,76";"2,64";"2.561,26";"0,01";"17,40";"47,80";"32,34";"9.957,43";"7.853,35";"0,00";"0,00";"0,00";"4.302,33";"0,03";"9,75";"96,11";"0,00";"2.561,26";"0,01";"24,59";"373,674";"0,01";"24,570";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,62";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA ELETRICO";"2,000";"1";"49,99";"99,98";"0,00";"0,00";"0,00";"0,00";"4,66";"9,31";"0,00";"9,31";"29,91";"23,02";"76,96";"61,46";"0,00";"0,00";"0,00";"29,21";"0,00";"0,08";"0,64";"0,00";"9,31";"0,00";"13,16";"0,476";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,62";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA ESPIR-PASTILHA";"94,000";"1";"8,00";"751,62";"0,00";"0,00";"0,00";"0,00";"1,61";"151,13";"0,00";"20,11";"53,99";"35,06";"488,10";"380,72";"0,00";"0,00";"0,00";"219,77";"0,00";"0,94";"4,70";"0,00";"151,13";"0,00";"28,42";"13,348";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,62";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA GEL";"15,000";"1";"19,99";"299,85";"0,00";"0,00";"0,00";"0,00";"4,76";"71,35";"0,00";"23,80";"69,98";"41,17";"176,40";"140,87";"0,00";"0,00";"0,00";"87,63";"0,00";"0,15";"1,95";"0,00";"71,35";"0,00";"33,62";"0,525";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,62";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA ISCA";"27,000";"3";"27,45";"741,13";"0,00";"0,00";"0,00";"0,00";"4,53";"122,32";"0,00";"16,50";"44,76";"30,92";"511,96";"402,23";"0,00";"0,00";"0,00";"216,58";"0,00";"0,44";"4,72";"0,00";"122,32";"0,00";"23,32";"0,737";"0,00";"0,128";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,62";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA LIQUIDO";"4,000";"1";"39,99";"159,96";"0,00";"0,00";"0,00";"0,00";"6,98";"27,92";"0,00";"17,45";"49,75";"33,22";"106,82";"85,30";"0,00";"0,00";"0,00";"46,74";"0,00";"0,12";"1,00";"0,00";"27,92";"0,00";"24,66";"1,468";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,62";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ KT REPELENTE";"19,000";"2";"19,98";"379,62";"0,00";"0,00";"0,00";"0,00";"2,88";"54,70";"0,00";"14,41";"41,71";"29,43";"267,89";"213,94";"0,00";"0,00";"0,00";"110,98";"0,00";"0,19";"2,47";"0,00";"54,70";"0,00";"20,36";"1,805";"0,00";"1,596";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,62";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ REPELENTE ELETRICO";"58,000";"8";"20,61";"1.195,47";"0,00";"553,03";"0,00";"46,26";"3,43";"198,85";"0,00";"16,63";"45,65";"31,34";"820,76";"647,18";"0,00";"0,00";"0,00";"349,44";"0,00";"0,84";"7,79";"0,00";"198,85";"0,00";"23,50";"4,242";"0,00";"1,023";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,63";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ AGUA SANITARIA";"1.504,000";"12";"5,20";"7.827,62";"0,01";"4.087,72";"0,01";"52,22";"1,59";"2.388,76";"0,01";"30,52";"64,51";"39,21";"4.758,28";"4.714,81";"0,00";"0,00";"0,00";"724,05";"0,00";"2,91";"64,12";"0,00";"2.388,76";"0,01";"33,63";"3.003,852";"0,07";"1.527,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,63";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ ALCOOL";"321,000";"9";"9,21";"2.956,54";"0,00";"0,00";"0,00";"0,00";"2,90";"931,98";"0,01";"31,52";"60,08";"37,53";"1.846,97";"1.768,11";"0,00";"0,00";"0,00";"256,44";"0,00";"2,72";"23,47";"0,00";"931,98";"0,01";"34,52";"248,833";"0,01";"10,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,63";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ ANTI MOFO - UMIDADE";"4,000";"2";"13,99";"55,96";"0,00";"0,00";"0,00";"0,00";"2,85";"11,41";"0,00";"20,39";"44,82";"30,95";"38,64";"28,19";"0,00";"0,00";"0,00";"16,36";"0,00";"0,04";"0,36";"0,00";"11,41";"0,00";"28,81";"0,944";"0,00";"0,400";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,63";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ AROMATIZANTE";"13,000";"2";"13,99";"181,87";"0,00";"0,00";"0,00";"0,00";"2,64";"34,27";"0,00";"18,84";"31,89";"24,18";"137,90";"107,56";"0,00";"0,00";"0,00";"40,04";"0,00";"0,13";"1,30";"0,00";"34,27";"0,00";"24,16";"0,000";"0,00";"1,560";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,63";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ CERA";"47,000";"6";"15,07";"708,17";"0,00";"585,75";"0,00";"82,71";"1,82";"85,49";"0,00";"12,07";"35,79";"26,36";"521,50";"415,63";"0,00";"0,00";"0,00";"207,05";"0,00";"0,47";"4,70";"0,00";"85,49";"0,00";"17,06";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,63";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ CLORO";"273,000";"9";"7,36";"2.010,51";"0,00";"347,24";"0,00";"17,27";"1,96";"534,75";"0,00";"26,60";"58,87";"37,06";"1.265,51";"1.196,53";"0,00";"0,00";"0,00";"279,23";"0,00";"1,33";"15,90";"0,00";"534,75";"0,00";"30,89";"384,965";"0,01";"12,000";"0,018";"111.695,000";"0,00";"0,00";"0,00"
"69,63";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ DESENTUPIDOR";"15,000";"1";"25,37";"380,50";"0,00";"0,00";"0,00";"0,00";"9,25";"138,81";"0,00";"36,48";"69,22";"40,90";"224,86";"206,50";"0,00";"0,00";"0,00";"35,20";"0,00";"0,30";"3,06";"0,00";"138,81";"0,00";"40,20";"5,670";"0,00";"4,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"69,64";"14";"14 - CASCADURA : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ DESINFETANTE";"1.100,000";"55";"8,36";"9.195,29";"0,01";"5.282,35";"0,01";"57,45";"1,76";"1.941,38";"0,01";"21,11";"56,18";"35,97";"5.887,62";"4.619,83";"0,00";"0,00";"0,00";"2.634,07";"0,00";"4,22";"57,63";"0,00";"1.941,38";"0,01";"29,59";"1.338,980";"0,03";"1.078,210";"0,000";"0,000";"0,00";"0,00";"0,00"
